Word,Tag
kidu,MALAYALAM
aait,MALAYALAM
undallo,MALAYALAM
.,SYM
5,NUMBER
million,ENGLISH
views,ENGLISH
aavum,MALAYALAM
ennu,MALAYALAM
urappullavar,MALAYALAM
like,ENGLISH
.,SYM
Super,ENGLISH
trailor,ENGLISH
katta,MALAYALAM
ikka,NAME
fanaya,MIXED
enik,MALAYALAM
vare,MALAYALAM
romanjification,MIXED
.,SYM
Jeyettan,NAME
massa,MIXED
kola,MALAYALAM
mass,ENGLISH
ennelum,MALAYALAM
onnu,MALAYALAM
kananm,MALAYALAM
nnud,MALAYALAM
.,SYM
Enthokke,MALAYALAM
paranjalum,MALAYALAM
mamookaye,MIXED
vellan,MALAYALAM
aarum,MALAYALAM
illa,MALAYALAM
Eni,MALAYALAM
aarum,MALAYALAM
varukayumillaif,MALAYALAM
u,ENGLISH
agree,ENGLISH
like,ENGLISH
allenkil,MALAYALAM
karanam,MALAYALAM
comment,ENGLISH
cheyy,MALAYALAM
.,SYM
24k,NUMBER
dis,ENGLISH
like,ENGLISH
adichavar,MALAYALAM
ithrayum,MALAYALAM
mandanmaro,MALAYALAM
.,SYM
Jeevithavumaayi,MALAYALAM
bandapett,MALAYALAM
kidakkunna,MALAYALAM
movie,ENGLISH
aayathu,MALAYALAM
kond,MALAYALAM
trailer,ENGLISH
kaanumbol,MALAYALAM
vallatha,MALAYALAM
oru,MALAYALAM
santhosham,MALAYALAM
battalion,ENGLISH
police,ENGLISH
kaarude,MALAYALAM
real,ENGLISH
life,ENGLISH
aanu,MALAYALAM
parayunnath,MALAYALAM
.,SYM
ikka,NAME
oru,MALAYALAM
rakshayum,MALAYALAM
illa,MALAYALAM
ajathi,MALAYALAM
item,ENGLISH
.,SYM
Woahkidu,OTHER
TrailerMammukkaaThis,OTHER
Eid,ENGLISH
z,OTHER
awesome,ENGLISH
.,SYM
Ufff,OTHER
aaa,MALAYALAM
Avasaanatha,MALAYALAM
ekkauda,MALAYALAM
aaaa,MALAYALAM
kuthhill,MALAYALAM
thanne,MALAYALAM
unde,MALAYALAM
ellaa,MALAYALAM
Power,ENGLISH
figuresum,MIXED
.,SYM
16,NUMBER
k,OTHER
view,ENGLISH
48,NUMBER
k,OTHER
like,ENGLISH
appo,MALAYALAM
youTube,ENGLISH
veendum,MALAYALAM
hang,MALAYALAM
aaayalle,MALAYALAM
.,SYM
Enteeee,MALAYALAM
moooone,MALAYALAM
kidu,MALAYALAM
kidu,MALAYALAM
last,ENGLISH
aah,MALAYALAM
adi,MALAYALAM
kandappoo,MALAYALAM
killi,MALAYALAM
poi,MALAYALAM
angna,MALAYALAM
poyavarkk,NAME
lik,ENGLISH
adikaaanulla,MALAYALAM
sthalam,MALAYALAM
.,SYM
Ithupolathe,MALAYALAM
kidilan,MALAYALAM
trailer,ENGLISH
vannitt,MALAYALAM
katta,MALAYALAM
support,ENGLISH
kodukkathirikkan,MALAYALAM
pattumo,MALAYALAM
awesome,ENGLISH
.,SYM
Laletta,NAME
va,MALAYALAM
da,MALAYALAM
namku,MALAYALAM
oru,MALAYALAM
kai,MALAYALAM
nokam,MALAYALAM
.,SYM
Maduraraja,NAME
4hrs,NUMBER
96likes,NUMBER
9k,NUMBER
commentsLucifer,OTHER
2hrs,NUMBER
189likes,NUMBER
12k,NUMBER
commentsettanodum,OTHER
pillerodum,MALAYALAM
muttan,MALAYALAM
varralemohanlalwood,OTHER
.,SYM
Dq,NAME
fans,ENGLISH
unde,MALAYALAM
like,ENGLISH
adichtt,MALAYALAM
poney,MALAYALAM
.,SYM
Thugs,ENGLISH
hindhustan,ENGLISH
film,ENGLISH
aahn,MALAYALAM
marakar,OTHER
enn,MALAYALAM
paranj,MALAYALAM
kanikkunnath,MALAYALAM
.,SYM
Sambhasham,MALAYALAM
entho,MALAYALAM
oru,MALAYALAM
kuzhappam,MALAYALAM
polae,MALAYALAM
padam,MALAYALAM
poliyum,MALAYALAM
ennu,MALAYALAM
enikku,MALAYALAM
thonunnu,MALAYALAM
.,SYM
njan,MALAYALAM
nookumbol,MALAYALAM
17k,NUMBER
views,ENGLISH
113k,NUMBER
likes,ENGLISH
Ikkade,MIXED
pillerude,MALAYALAM
power,ENGLISH
like,ENGLISH
adikk,MALAYALAM
edited,ENGLISH
increasing,ENGLISH
likes,ENGLISH
.,SYM
Dislikes,ENGLISH
kandappo,MALAYALAM
kurachu,MALAYALAM
vishanam,MALAYALAM
thonni,MALAYALAM
Ennal,MALAYALAM
comments,ENGLISH
vayichappol,MALAYALAM
athu,MALAYALAM
mari,MALAYALAM
Kure,MALAYALAM
nalukalkkku,MALAYALAM
shesham,MALAYALAM
kanda,MALAYALAM
ettum,MALAYALAM
mikacha,MALAYALAM
trailer,ENGLISH
.,SYM
Ee,MALAYALAM
trailer,ENGLISH
Anu,MALAYALAM
ippo,MALAYALAM
comments,ENGLISH
olla,MALAYALAM
Malayalam,MALAYALAM
trailer,ENGLISH
.,SYM
Murali,NAME
Gopi,NAME
script,ENGLISH
oru,MALAYALAM
bhayam,MALAYALAM
thinking,OTHER
face,OTHER
munp,MALAYALAM
cheyta,MALAYALAM
padanglellam,MALAYALAM
.,SYM
40,NUMBER
scene,ENGLISH
cinimayil,MIXED
Indo,MALAYALAM
kanda,MALAYALAM
orma,MALAYALAM
illya,MALAYALAM
.,SYM
Ikka,NAME
guest,ENGLISH
rolla,MIXED
njn,MALAYALAM
kandu,MALAYALAM
film,ENGLISH
.,SYM
Kidu,MALAYALAM
trailarlalettan,OTHER
king,ENGLISH
Indian,ENGLISH
cinima,ENGLISH
.,SYM
Rajave,MALAYALAM
idhu,MALAYALAM
nammal,MALAYALAM
polikum,MALAYALAM
inga,MALAYALAM
avide,MALAYALAM
ninno,MALAYALAM
.,SYM
Kolamass,MIXED
alla,MALAYALAM
Marana,MALAYALAM
mass,ENGLISH
alla,MALAYALAM
adhukkumeleya,OTHER
nummedae,MALAYALAM
ikka,NAME
Ikka,NAME
ki,OTHER
jayyi,OTHER
.,SYM
Koothara,MALAYALAM
trailer,ENGLISH
telugu,OTHER
padam,MALAYALAM
pole,MALAYALAM
und,MALAYALAM
.,SYM
Mamookka,NAME
big,ENGLISH
salute,ENGLISH
Lakshdweep,PLACE
.,SYM
MAjajajJAjJajajJA,OTHER
scene,ENGLISH
neee,MALAYALAM
superstarrrr,MALAYALAM
anu,MALAYALAM
Timothy,OTHER
.,SYM
Kidu,MALAYALAM
bgm,ENGLISH
Mamookka,NAME
yude,MALAYALAM
mukam,MALAYALAM
kanathadil,MALAYALAM
sangadam,MALAYALAM
und,MALAYALAM
.,SYM
Ithine,MALAYALAM
ale,MALAYALAM
teaser,ENGLISH
en,MALAYALAM
vilikunne,MALAYALAM
enthayalum,MALAYALAM
kidukki,MALAYALAM
.,SYM
Views,ENGLISH
17k,NUMBER
likes,ENGLISH
100k,NUMBER
itenda,MALAYALAM
ingne,MALAYALAM
.,SYM
Theriyumlaa,OTHER
raja,NAME
solruthu,OTHER
dhaa,OTHER
seyva,OTHER
seyyaradu,OTHER
mattum,OTHER
dha,OTHER
Silva,NAME
.,SYM
Ellaaa,MALAYALAM
divasavum,MALAYALAM
kaaannunnavarund,MALAYALAM
avar,MALAYALAM
like,ENGLISH
ady,MALAYALAM
.,SYM
Super,ENGLISH
mass,ENGLISH
I,ENGLISH
like,ENGLISH
.,SYM
Njan,MALAYALAM
ee,MALAYALAM
cinema,ENGLISH
28th,NUMBER
kaanumKanunnavar,OTHER
like,ENGLISH
adi,MALAYALAM
.,SYM
Mohanlal,NAME
da,OTHER
Vera,OTHER
evan,OTHER
da,OTHER
Love,ENGLISH
thalaiva,OTHER
mohanlal,NAME
sir,ENGLISH
Frm,ENGLISH
tamilnadu,PLACE
.,SYM
David,NAME
nainan,MALAYALAM
viramikan,MIXED
ulla,MALAYALAM
samayayi,MALAYALAM
makkalevarunnath,MALAYALAM
avante,MALAYALAM
appan,NAME
aait,MALAYALAM
varu,MALAYALAM
.,SYM
idak,MALAYALAM
idak,MALAYALAM
like,ENGLISH
van,MALAYALAM
nokunavar,MALAYALAM
undenkil,MALAYALAM
ivde,MALAYALAM
like,ENGLISH
.,SYM
Epo,MALAYALAM
madhura,PLACE
Raja,NAME
trailer,ENGLISH
kande,MALAYALAM
ollu,MALAYALAM
ethu,MALAYALAM
kandappo,MALAYALAM
tharichu,MALAYALAM
poyi,MALAYALAM
Ettan,NAME
effect,ENGLISH
.,SYM
Nigal,MALAYALAM
polike,MALAYALAM
ikka,NAME
katta,MALAYALAM
ikka,NAME
fan,ENGLISH
.,SYM
Padam,MALAYALAM
industry,ENGLISH
hit,ENGLISH
aakatte,MALAYALAM
ennu,MALAYALAM
oru,MALAYALAM
Lalettan,NAME
Fan,ENGLISH
.,SYM
18ampadi,OTHER
enta,MALAYALAM
schoolil,MIXED
aanu,MALAYALAM
shoot,ENGLISH
chytha,MALAYALAM
christ,OTHER
nagar,OTHER
pinna,MALAYALAM
njan,MALAYALAM
arun,NAME
alla,MALAYALAM
gokul,NAME
cinemayil,MIXED
valla,MALAYALAM
chance,ENGLISH
undo,MALAYALAM
sir,ENGLISH
.,SYM
Kola,MALAYALAM
kolli,MALAYALAM
item,ENGLISH
Madhura,PLACE
Raja,NAME
MEGASTAR,ENGLISH
MAMMOOTTY,NAME
KING,ENGLISH
OF,ENGLISH
KINGS,ENGLISH
.,SYM
Mammukka,NAME
Yee,MALAYALAM
ishatam,MALAYALAM
ullavar,MALAYALAM
undeggil,MALAYALAM
oru,MALAYALAM
like,ENGLISH
adichu,MALAYALAM
.,SYM
Ohh,MALAYALAM
avasathe,MALAYALAM
aa,MALAYALAM
idihow,MALAYALAM
bhallaatha,MALAYALAM
jaadhi,MALAYALAM
.,SYM
DASETTENTE,MIXED
ORU,MALAYALAM
PAATU,MALAYALAM
UNDAVANE,MALAYALAM
ENNAGRAHIKUNAVAR,MALAYALAM
ADI,MALAYALAM
LIKE,ENGLISH
.,SYM
Mohanlalinte,MIXED
best,ENGLISH
100,NUMBER
crore,ENGLISH
film,ENGLISH
aayirikkum,MALAYALAM
urappu,MALAYALAM
.,SYM
Lucifer,OTHER
trailor,ENGLISH
kandit,MALAYALAM
odiyante,OTHER
viewsum,MIXED
likeum,MIXED
nokkan,MALAYALAM
vannavar,MALAYALAM
arokke,MALAYALAM
anu,MALAYALAM
.,SYM
Ee,MALAYALAM
chanelil,MIXED
aano,MALAYALAM
ithra,MALAYALAM
valiya,MALAYALAM
oru,MALAYALAM
cinimayude,MIXED
trailer,ENGLISH
idunnath,MALAYALAM
Nalla,MALAYALAM
subscribers,ENGLISH
ulla,MALAYALAM
chanellil,MIXED
ittal,MALAYALAM
porarnno,MALAYALAM
.,SYM
Ithu,MALAYALAM
oronnonnara,MALAYALAM
allaaaa,MALAYALAM
athukum,MALAYALAM
mele,MALAYALAM
mammookka,NAME
uff,OTHER
ejjadhii,MALAYALAM
.,SYM
Entamooo,MALAYALAM
veendum,MALAYALAM
veendum,MALAYALAM
kanan,MALAYALAM
thonanuuuu,MALAYALAM
.,SYM
versalite,ENGLISH
actor,ENGLISH
king,ENGLISH
ikkaa,NAME
.,SYM
Happy,ENGLISH
birthday,ENGLISH
ikka,NAME
Happy,ENGLISH
birthday,ENGLISH
ikka,NAME
Happy,ENGLISH
birthday,ENGLISH
ikka,NAME
.,SYM
Sandarpham,MALAYALAM
muthal,MALAYALAM
enne,MALAYALAM
vareyullaa,MALAYALAM
ella,MALAYALAM
ciinemakalum,MIXED
albhudappeduthiyittulla,MALAYALAM
oreyoru,MALAYALAM
nadana,MALAYALAM
vismayam,MALAYALAM
mammokka,NAME
.,SYM
Super,ENGLISH
heavy,ENGLISH
amazing,ENGLISH
Ethil,MALAYALAM
aparam,MALAYALAM
onum,MALAYALAM
parayan,MALAYALAM
elaa,MALAYALAM
.,SYM
Best,ENGLISH
wishes,ENGLISH
Kalki,OTHER
Kalki,OTHER
Kalakkatee,MALAYALAM
.,SYM
All,ENGLISH
Kerala,PLACE
lalettan,NAME
fansite,MIXED
ellavida,MALAYALAM
ashamsakkalum,MALAYALAM
.,SYM
Ith,MALAYALAM
raja,NAME
aaa,MALAYALAM
kallykkan,OTHER
vanna,MALAYALAM
eduth,MALAYALAM
uduth,MALAYALAM
kalayum,MALAYALAM
.,SYM
Aaran,MALAYALAM
manjuvintey,MIXED
bharthavum,MALAYALAM
makalum,MALAYALAM
aayittu,MALAYALAM
veshamitta,MALAYALAM
thaarangal,MALAYALAM
aarkkenkilum,MALAYALAM
ariyamenkil,MALAYALAM
parayumo,MALAYALAM
pleas,ENGLISH
.,SYM
Mammuka,NAME
Lalettan,NAME
living,ENGLISH
legends,ENGLISH
.,SYM
Laletan,NAME
Mamookaa,NAME
fan,ENGLISH
katta,MALAYALAM
waiting,ENGLISH
madhuraraja,NAME
.,SYM
Status,ENGLISH
Videos,ENGLISH
Mathramulla,MALAYALAM
channel,ENGLISH
aanu,MALAYALAM
.,SYM
Iam,ENGLISH
tamil,OTHER
love,ENGLISH
malayalam,MALAYALAM
.,SYM
Engane,MALAYALAM
aada,MALAYALAM
uvve,MALAYALAM
32K,NUMBER
dislikes,ENGLISH
okke,MALAYALAM
vanne,MALAYALAM
nammude,MALAYALAM
naatil,MALAYALAM
athrem,MALAYALAM
mandanmaar,MALAYALAM
undo,MALAYALAM
.,SYM
full,ENGLISH
support,ENGLISH
ikka,NAME
lalettan,NAME
fans,ENGLISH
.,SYM
Yente,MALAYALAM
ponnu,MALAYALAM
ikka,NAME
ningal,MALAYALAM
oru,MALAYALAM
jinnanu,MALAYALAM
.,SYM
sadha,MALAYALAM
pichaththi,MALAYALAM
mudhal,MALAYALAM
rocket,ENGLISH
launcher,ENGLISH
vere,MALAYALAM
und,MALAYALAM
rajuvettan,NAME
enna,OTHER
summava,OTHER
.,SYM
Mammukka,NAME
ithil,MALAYALAM
polikm,MALAYALAM
enu,MALAYALAM
oru,MALAYALAM
katta,OTHER
ettan,NAME
fan,ENGLISH
.,SYM
Janapriya,MALAYALAM
Nayakante,MALAYALAM
Pakka,MALAYALAM
Family,ENGLISH
Entertainer,ENGLISH
Superb,ENGLISH
Trailer,ENGLISH
.,SYM
Kanditt,MALAYALAM
oru,MALAYALAM
naad,MALAYALAM
rakshikal,OTHER
cliché,OTHER
aanenn,MALAYALAM
thonunnu,MALAYALAM
.,SYM
50,NUMBER
KHURESHI,NAME
Abraham,NAME
khureshi,NAME
ano,MALAYALAM
udheshiche,MALAYALAM
ettan,NAME
uyir,MALAYALAM
.,SYM
Reapettt,OTHER
modeon,OTHER
Enne,MALAYALAM
ividenn,MALAYALAM
arenkhillum,MALAYALAM
onn,MALAYALAM
kondopoko,MALAYALAM
.,SYM
Sudapikalkku,OTHER
kurupotti,MALAYALAM
aa,MALAYALAM
dislikes,ENGLISH
kanda,MALAYALAM
A,OTHER
Hollywood,ENGLISH
level,ENGLISH
work,ENGLISH
.,SYM
anyone,ENGLISH
watching,ENGLISH
LUCIFER,OTHER
mass,ENGLISH
ka,OTHER
baap,OTHER
.,SYM
Mammukka,NAME
ishttam,MALAYALAM
Ith,MALAYALAM
oru,MALAYALAM
kola,MALAYALAM
kolli,MALAYALAM
item,ENGLISH
aayrkkum,MALAYALAM
theercha,MALAYALAM
.,ENGLISH
Yaa,MALAYALAM
mone,MALAYALAM
Holywood,ENGLISH
getup,ENGLISH
kaathirunnath,MALAYALAM
verthe,MALAYALAM
aayillah,MALAYALAM
bgm,ENGLISH
marana,MALAYALAM
maass,ENGLISH
.,SYM
10sec,NUMBER
nice,ENGLISH
ayittu,MALAYALAM
lalettanittoru,MIXED
nice,ENGLISH
panikoduthu,MALAYALAM
.,SYM
77k,NUMBER
dislikes,ENGLISH
Athinu,MALAYALAM
vendi,MALAYALAM
enkilum,MALAYALAM
vann,MALAYALAM
trailer,ENGLISH
kandu,MALAYALAM
views,ENGLISH
kootiyathil,MALAYALAM
santhosham,MALAYALAM
.,SYM
malayala,MALAYALAM
cinema,ENGLISH
heightsukal,OTHER
keezhadakunnu,MALAYALAM
innevare,MALAYALAM
ulla,MALAYALAM
cinemakalil,MIXED
ninn,MALAYALAM
vyathasthaamaayi,MALAYALAM
chithreekarikunnu,MALAYALAM
Proud,ENGLISH
us,ENGLISH
.,SYM
Chaanakahinalkathu,OTHER
ulla,MALAYALAM
potimaaankal,MALAYALAM
Dislke,ENGLISH
yethra,MALAYALAM
adichitu,MALAYALAM
kaaryamilla,MALAYALAM
yeriyunna,MALAYALAM
Marathil,MALAYALAM
bhalamundu,MALAYALAM
.,SYM
Mammokka,NAME
fans,ENGLISH
onnum,MALAYALAM
alla,MALAYALAM
But,ENGLISH
karyam,MALAYALAM
parayalo,MALAYALAM
trailer,ENGLISH
kalakki,MALAYALAM
marich,MALAYALAM
.,SYM
Ini,MALAYALAM
parayam,MALAYALAM
muruga,NAME
nee,MALAYALAM
thirnnada,MALAYALAM
ennu,MALAYALAM
.,SYM
Enthonedai,MALAYALAM
id,MALAYALAM
padakkamo,MALAYALAM
.,SYM
Njan,MALAYALAM
oru,MALAYALAM
selfi,ENGLISH
edukkumekkkadekooda,OTHER
ninnu,MALAYALAM
.,SYM
Oru,MALAYALAM
kidukaachi,MALAYALAM
entertainer,ENGLISH
aakumennu,MALAYALAM
vishwasamlalettan,OTHER
polichu,MALAYALAM
.,SYM
Myru,OTHER
padam,MALAYALAM
Cash,ENGLISH
poyii,MALAYALAM
Eee,MALAYALAM
kunnakk,MALAYALAM
inganathe,MALAYALAM
padam,MALAYALAM
cheyyathe,MALAYALAM
irunna,MALAYALAM
pore,MALAYALAM
.,SYM
Lusifar,OTHER
madura,PLACE
Raja,NAME
100Codi,NUMBER
clubil,MIXED
kayaranam,MALAYALAM
apo,MALAYALAM
indiyil,OTHER
atvum,MALAYALAM
valiya,MALAYALAM
indastrey,MALAYALAM
Malayalam,MALAYALAM
film,ENGLISH
indastrey,MALAYALAM
avum,MALAYALAM
.,SYM
Malappuram,PLACE
jillakkarude,MALAYALAM
padam,MALAYALAM
Malappuram,PLACE
jillakkar,MALAYALAM
adi,MALAYALAM
like,ENGLISH
.,SYM
Trending,ENGLISH
4,NUMBER
days,ENGLISH
.,SYM
Ravile,MALAYALAM
thane,MALAYALAM
views,ENGLISH
likes,ENGLISH
ethra,MALAYALAM
ayyi,MALAYALAM
enn,MALAYALAM
nokan,MALAYALAM
Vanavar,MALAYALAM
adi,MALAYALAM
like,ENGLISH
evide,MALAYALAM
.,SYM
Aaah,MALAYALAM
kollam,MALAYALAM
ithanalle,MALAYALAM
school,ENGLISH
kuttikal,MALAYALAM
Kandalum,MALAYALAM
thonnum,MALAYALAM
.,SYM
Pwoli,MALAYALAM
pwolivallathoru,OTHER
anxietyycinema,OTHER
kalakkum,MALAYALAM
enn,MALAYALAM
thonnunn,MALAYALAM
smiling,OTHER
face,OTHER
open,OTHER
hands,OTHER
.,SYM
mammokka,NAME
madiyokke,MALAYALAM
maatti,MALAYALAM
kasaraan,MALAYALAM
eranginnu,MALAYALAM
thonnunnund,MALAYALAM
kore,MALAYALAM
naalaayi,MALAYALAM
ingerde,MALAYALAM
maryadhakkolla,MALAYALAM
oru,MALAYALAM
padam,MALAYALAM
kandittu,MALAYALAM
.,SYM
Ithilum,MALAYALAM
valiya,MALAYALAM
verupikal,MALAYALAM
padam,MALAYALAM
swapnagalil,MALAYALAM
mathram,MALAYALAM
.,SYM
Katta,MALAYALAM
support,ENGLISH
Surya,NAME
fans,ENGLISH
nte,MALAYALAM
vaka,MALAYALAM
undavum,MALAYALAM
S37,OTHER
coming,ENGLISH
soon,ENGLISH
.,SYM
Njn,MALAYALAM
matramano,MALAYALAM
ee,MALAYALAM
trailer,ENGLISH
oru,MALAYALAM
noor,MALAYALAM
thavanaaayit,MALAYALAM
kand,MALAYALAM
kond,MALAYALAM
irikunne,MALAYALAM
.,SYM
Malayaala,MALAYALAM
sinimayil,MIXED
Mammuttikkaan,MIXED
etharathilulla,MALAYALAM
kadhalaathram,MALAYALAM
nannaayi,MALAYALAM
cherunnath,MALAYALAM
.,SYM
Padam,MALAYALAM
hitakanulla,MIXED
elements,ENGLISH
ellam,MALAYALAM
undallo,MALAYALAM
Oru,MALAYALAM
Maayavi,MALAYALAM
touch,ENGLISH
thoniyarunu,MALAYALAM
.,SYM
Memories,ENGLISH
inu,MALAYALAM
shesham,MALAYALAM
nalloru,MALAYALAM
triller,ENGLISH
pratheeshikkunnu,MALAYALAM
.,SYM
Kore,MALAYALAM
thendikal,MALAYALAM
unlike,ENGLISH
edand,MALAYALAM
stop,ENGLISH
cheyyuka,MALAYALAM
.,SYM
Rajuettan,NAME
itherayum,MALAYALAM
Kalam,MALAYALAM
abhinayikkuka,MALAYALAM
aarnno,MALAYALAM
atho,MALAYALAM
direction,ENGLISH
padikkuvarnno,MALAYALAM
.,SYM
Madhura,PLACE
raja,NAME
wait,ENGLISH
cheyth,MALAYALAM
irikunavr,MALAYALAM
adi,MALAYALAM
like,ENGLISH
Ippo,MALAYALAM
thanne,MALAYALAM
oru,MALAYALAM
5,NUMBER
pravishym,MALAYALAM
engilum,MALAYALAM
ivide,MALAYALAM
vannu,MALAYALAM
nokiyavr,MALAYALAM
aarokke,MALAYALAM
und,MALAYALAM
.,SYM
Ek,OTHER
movie,OTHER
h,OTHER
bhai,OTHER
log,OTHER
dil,OTHER
khush,OTHER
ho,OTHER
gya,OTHER
esa,OTHER
lag,OTHER
raha,OTHER
tha,OTHER
movie,OTHER
khatm,OTHER
hi,OTHER
na,OTHER
ho,OTHER
.,SYM
Im,ENGLISH
Kannadiga,OTHER
I,ENGLISH
also,ENGLISH
like,ENGLISH
Malayalam,MALAYALAM
movies,ENGLISH
.,SYM
Ee,MALAYALAM
padam,MALAYALAM
athrakku,MALAYALAM
super,ENGLISH
hit,ENGLISH
aakoolaaalukal,OTHER
nalla,MALAYALAM
thakarpan,MALAYALAM
story,ENGLISH
aagrahikkunnu,MALAYALAM
athu,MALAYALAM
ippozhathe,MALAYALAM
moovi,ENGLISH
kalil,MALAYALAM
illa,MALAYALAM
.,SYM
prebhakaraa,NAME
thilakanjpg,OTHER
rename,ENGLISH
file,ENGLISH
ikkajpg,OTHER
.,SYM
Nxt,ENGLISH
trending,ENGLISH
karikku,OTHER
20,NUMBER
th,ENGLISH
eppisode,ENGLISH
soon,ENGLISH
.,SYM
15,NUMBER
etha,MALAYALAM
ah,MALAYALAM
chulllannte,MALAYALAM
mammmookkka,NAME
onn,MALAYALAM
nivrnn,MALAYALAM
ninnl,MALAYALAM
chuttum,MALAYALAM
illeth,MALAYALAM
onnum,MALAYALAM
kanan,MALAYALAM
pattlettooo,MALAYALAM
.,SYM
Oru,MALAYALAM
horror,ENGLISH
okke,MALAYALAM
aarnnu,MALAYALAM
pradikshiche,MALAYALAM
Or,ENGLISH
villian,ENGLISH
dominating,ENGLISH
psyco,ENGLISH
movi,ENGLISH
But,ENGLISH
Ennalum,MALAYALAM
padam,MALAYALAM
polikkum,MALAYALAM
.,SYM
Mamangam,OTHER
Like,ENGLISH
Syeraa,OTHER
narasimha,NAME
Reddy,NAME
Comment,ENGLISH
.,SYM
Dialogue,ENGLISH
presentation,ENGLISH
pora,MALAYALAM
bakki,MALAYALAM
ellam,MALAYALAM
kollam,MALAYALAM
.,SYM
Ee,MALAYALAM
onam,MALAYALAM
njangal,MALAYALAM
ing,MALAYALAM
edukkuvaa,MALAYALAM
ee,MALAYALAM
ittichan,OTHER
.,SYM
Mammookka,NAME
Fans,ENGLISH
Repeat,ENGLISH
adichu,MALAYALAM
Video,ENGLISH
kaanu,MALAYALAM
.,SYM
JUNE,ENGLISH
16,NUMBER
KATTA,MALAYALAM
WAITING,ENGLISH
DERICK,NAME
ABRAHAM,NAME
.,SYM
Failure,ENGLISH
anu,MALAYALAM
nalla,MALAYALAM
mammokka,NAME
movie,ENGLISH
kandu,MALAYALAM
varashangal,MALAYALAM
ayi,MALAYALAM
.,SYM
Ingerk,MALAYALAM
ethra,MALAYALAM
vayas,MALAYALAM
aa,MALAYALAM
nna,MALAYALAM
paranje,MALAYALAM
.,SYM
Dislike,ENGLISH
adicha,MALAYALAM
myrenmark,MALAYALAM
vendi,MALAYALAM
like,ENGLISH
adi,MALAYALAM
.,SYM
Padam,MALAYALAM
kanditt,MALAYALAM
trailer,ENGLISH
Kanan,MALAYALAM
vannavar,MALAYALAM
like,ENGLISH
adii,MALAYALAM
narkotic,ENGLISH
dirty,ENGLISH
business,ENGLISH
.,SYM
44,NUMBER
46,NUMBER
Siddiquie,NAME
behind,ENGLISH
laletan,NAME
.,SYM
MATHUKUTTY,NAME
XAVIER,NAME
smiling,OTHER
face,OTHER
hearts,OTHER
POLIYEEEANCHAL,OTHER
SET,ENGLISH
AAYEEEE,MALAYALAM
.,SYM
Ikkaante,MIXED
pilleer,MALAYALAM
onnu,MALAYALAM
othu,MALAYALAM
pidiche,MALAYALAM
namukkid,MALAYALAM
15,NUMBER
million,ENGLISH
wiews,ENGLISH
aakanam,MALAYALAM
.,SYM
Lucifer,OTHER
KGF,OTHER
super,ENGLISH
duper,ENGLISH
edit,ENGLISH
.,SYM
Moonnam,MALAYALAM
divasavum,MALAYALAM
trending,ENGLISH
no1,NUMBER
Ettan,NAME
.,SYM
Orru,MALAYALAM
onnonara,MALAYALAM
range,ENGLISH
padam,MALAYALAM
aahntaa,MALAYALAM
ee,MALAYALAM
padam,MALAYALAM
.,SYM
Hindukkalkku,MALAYALAM
mahiravanan,NAME
Islamil,MALAYALAM
avane,MALAYALAM
ibilis,NAME
ennu,MALAYALAM
vilikkumChristianinkalkkidayil,OTHER
avanu,MALAYALAM
oru,MALAYALAM
nereyullaLUCIFER,OTHER
.,SYM
Romanjification,MIXED
Mammookkaaaa,NAME
ingal,MALAYALAM
vere,MALAYALAM
level,ENGLISH
annn,MALAYALAM
mammookakk,NAME
koduthe,MALAYALAM
makkale,MALAYALAM
oru,MALAYALAM
like,ENGLISH
.,SYM
Eth,MALAYALAM
300,NUMBER
cr,ENGLISH
Ethanam,MALAYALAM
ennullavar,MALAYALAM
like,ENGLISH
adikk,MALAYALAM
.,SYM
Uff,OTHER
Venda,MALAYALAM
kutta,MALAYALAM
uruttam,MALAYALAM
Aaah,MALAYALAM
pwoli,MALAYALAM
Background,ENGLISH
music,ENGLISH
.,SYM
Padam,MALAYALAM
kandavar,MALAYALAM
ivide,MALAYALAM
kayari,MALAYALAM
comment,ENGLISH
adike,MALAYALAM
.,SYM
ORU,MALAYALAM
CINEMA,ENGLISH
KAYINNE,MALAYALAM
ERAGEYTHE,MALAYALAM
POLE,MALAYALAM
MASS,ENGLISH
KATTA,MALAYALAM
WATING,ENGLISH
.,SYM
Margamkali,MALAYALAM
Malayalam,MALAYALAM
Movie,ENGLISH
Review,ENGLISH
Vibes,ENGLISH
Vision,ENGLISH
.,SYM
192k,NUMBER
views,ENGLISH
190k,NUMBER
likes,ENGLISH
19k,NUMBER
dislikes,ENGLISH
thinking,OTHER
face,OTHER
thinking,OTHER
face,OTHER
.,SYM
Athulya,MALAYALAM
fans,ENGLISH
ivde,MALAYALAM
like,ENGLISH
adi,MALAYALAM
.,SYM
Nale,MALAYALAM
promo,ENGLISH
video,ENGLISH
song,ENGLISH
eranguvannekavya,OTHER
filims,ENGLISH
chanalil,MIXED
.,SYM
Madurarajayil,MIXED
pritwiraj,NAME
undairnengil,MALAYALAM
onnu,MALAYALAM
koodi,MALAYALAM
super,ENGLISH
avumairunnu,MALAYALAM
.,SYM
Mamanga,OTHER
maha,MALAYALAM
makamstarting,OTHER
Nov,ENGLISH
21st,NUMBER
.,SYM
Innevare,MALAYALAM
kandattillatha,MALAYALAM
vere,MALAYALAM
level,ENGLISH
item,ENGLISH
