Word,Tag
.,SYM
Unlike,ENGLISH
adichengilum,MALAYALAM
mammookaye,MIXED
tholpikkumenn,MALAYALAM
paranj,MALAYALAM
kond,MALAYALAM
pramukha,MALAYALAM
fans,ENGLISH
.,SYM
kaalame,MALAYALAM
ini,MALAYALAM
pirakkumoo,MALAYALAM
ithpoloru,MALAYALAM
vismayam,MALAYALAM
Mamukka,NAME
.,SYM
King,ENGLISH
manavalan,MALAYALAM
fans,ENGLISH
like,ENGLISH
manavalan,MALAYALAM
.,SYM
Anganey,MALAYALAM
avasaanam,MALAYALAM
malayalathilum,MALAYALAM
oru,MALAYALAM
vedikkettu,MALAYALAM
trailer,ENGLISH
irangi,MALAYALAM
.,SYM
entaponno,MALAYALAM
njettichu,MALAYALAM
pratheekshichathilum,MALAYALAM
appuram,MALAYALAM
rajakku,MIXED
pattia,MALAYALAM
athirali,MALAYALAM
thanne,MALAYALAM
trailerinte,MIXED
2nd,NUMBER
half,ENGLISH
kodoora,MALAYALAM
maaaaaaassssss,ENGLISH
.,SYM
Ithu,MALAYALAM
kollaam,MALAYALAM
expectation,ENGLISH
onnukoodi,MALAYALAM
koodi,MALAYALAM
.,SYM
Lalettan,NAME
Lalettan,NAME
fans,ENGLISH
ellarum,MALAYALAM
like,ENGLISH
adikk,MALAYALAM
Enitt,MALAYALAM
Pewdiepie,OTHER
kk,MALAYALAM
subscribe,ENGLISH
cheyy,MALAYALAM
.,SYM
100,NUMBER
crore,ENGLISH
Box,ENGLISH
office,ENGLISH
gross,ENGLISH
collection,ENGLISH
nediyatharanju,MALAYALAM
vannavar,MALAYALAM
undo,MALAYALAM
.,SYM
Tiyaan,OTHER
Kammara,OTHER
Sambhavam,MALAYALAM
Lucifer,OTHER
Lallettan,NAME
Fance,ENGLISH
like,ENGLISH
Here,ENGLISH
.,SYM
Movie,ENGLISH
kandu,MALAYALAM
super,ENGLISH
movie,ENGLISH
anu,MALAYALAM
nalla,MALAYALAM
oru,MALAYALAM
story,ENGLISH
undu,MALAYALAM
.,SYM
Raja,NAME
serious,ENGLISH
aane,MALAYALAM
rooombaa,OTHER
serious,ENGLISH
ith,MALAYALAM
kidukkum,MALAYALAM
crossed,ENGLISH
fingers,ENGLISH
Mammukka,NAME
.,SYM
Megastar,ENGLISH
Mammookka,NAME
Waiting,ENGLISH
4,NUMBER
Mamangam,OTHER
Nov,ENGLISH
21,NUMBER
.,SYM
Hit,ENGLISH
like,ENGLISH
Madhura,OTHER
Raja,NAME
trailer,ENGLISH
.,SYM
E,MALAYALAM
pasdam,MALAYALAM
kanaan,MALAYALAM
katta,MALAYALAM
waiting,ENGLISH
cheyyunnavar,MALAYALAM
.,SYM
Ikkaa,NAME
ikkaaa,NAME
ente,MALAYALAM
chomanna,MALAYALAM
jatty,MALAYALAM
kandaa,MALAYALAM
.,SYM
Rajuettan,NAME
kaiadikanulla,MALAYALAM
dialogues,ENGLISH
ellam,MALAYALAM
swantham,MALAYALAM
ettanu,MIXED
koduthu,MALAYALAM
lle,MALAYALAM
.,SYM
Mohanlalinte,MIXED
ee,MALAYALAM
cinema,ENGLISH
pottiyaal,MALAYALAM
njan,MALAYALAM
ellarkkum,MALAYALAM
1crore,NUMBER
rupees,ENGLISH
kodukkum,MALAYALAM
kodikkendivarilla,MALAYALAM
ennnaram,MALAYALAM
MOHANLAL,NAME
.,SYM
Marana,MALAYALAM
Mass,ENGLISH
Trailer,ENGLISH
Katta,MALAYALAM
Waiting,ENGLISH
FOr,ENGLISH
DEC,ENGLISH
20,NUMBER
Pullu,MALAYALAM
Giri,MALAYALAM
.,SYM
Any,ENGLISH
tamil,OTHER
mammoty,NAME
fans,ENGLISH
like,ENGLISH
.,SYM
Tovino,NAME
Thomas,NAME
katta,MALAYALAM
fans,ENGLISH
Like,ENGLISH
adiii,MALAYALAM
.,SYM
veendum,MALAYALAM
veendum,MALAYALAM
kandu,MALAYALAM
addict,ENGLISH
aayi,MALAYALAM
poi,MALAYALAM
.,SYM
powlichu,MALAYALAM
eth,MALAYALAM
vere,MALAYALAM
level,ENGLISH
movie,ENGLISH
ayirikum,MALAYALAM
.,SYM
Im,ENGLISH
Tamil,OTHER
Vijay,NAME
Fan,ENGLISH
I,ENGLISH
Like,ENGLISH
Mohanlal,NAME
Sir,ENGLISH
Movies,ENGLISH
.,SYM
Padam,MALAYALAM
moonjalaanelum,MALAYALAM
ippp,MALAYALAM
trailer,ENGLISH
kandaalum,MALAYALAM
romaanjam,MALAYALAM
.,SYM
Lalettanoppam,NAME
nilkkunna,MALAYALAM
mattoru,MALAYALAM
kadapathram,MALAYALAM
athe,MALAYALAM
indhrajithinteth,OTHER
ayirikkum,MALAYALAM
.,SYM
Ente,MALAYALAM
ponne,MALAYALAM
iger,MALAYALAM
pilichadukku,MALAYALAM
lle,MALAYALAM
.,SYM
Storyum,MIXED
cinemayum,MIXED
polikkum,MALAYALAM
along,ENGLISH
mammookka,NAME
.,SYM
Trailer,ENGLISH
ishtapettavarkku,MALAYALAM
ivide,MALAYALAM
vannu,MALAYALAM
like,ENGLISH
adichittu,MALAYALAM
pokam,MALAYALAM
.,SYM
Dislikes,ENGLISH
illathe,MALAYALAM
ituvare,MALAYALAM
onnum,MALAYALAM
hit,ENGLISH
aayittilla,MALAYALAM
.,SYM
Trailer,ENGLISH
polichu,MALAYALAM
Ee,MALAYALAM
trailerilum,MIXED
valutaanu,MALAYALAM
cinema,ENGLISH
urappu,MALAYALAM
Kaanum,MALAYALAM
ennu,MALAYALAM
urappullavar,MALAYALAM
like,ENGLISH
cheyyu,MALAYALAM
.,SYM
Pwolimpadam,MALAYALAM
.,SYM
Trailer,ENGLISH
kandpo,MALAYALAM
thnne,MALAYALAM
film,ENGLISH
poi,MALAYALAM
kaanan,MALAYALAM
thonnindu,MALAYALAM
.,SYM
Stephen,NAME
Nedumbally,NAME
nte,MALAYALAM
aalkkar,MALAYALAM
ivde,MALAYALAM
ndo,MALAYALAM
oru,MALAYALAM
like,ENGLISH
koduthe,MALAYALAM
.,SYM
101,NUMBER
aaa,MALAYALAM
shadow,ENGLISH
prithviraj,NAME
alle,MALAYALAM
thinking,OTHER
face,OTHER
thinking,OTHER
face,OTHER
thinking,OTHER
face,OTHER
.,SYM
lalettaayudham,OTHER
nanmayum,MALAYALAM
nanmayum,MALAYALAM
tammilalla,MALAYALAM
Tinmayum,MALAYALAM
tinmayum,MALAYALAM
tammil,MALAYALAM
aanu,MALAYALAM
.,SYM
Mamangam,OTHER
katta,MALAYALAM
waiting,ENGLISH
Trailer,ENGLISH
powlichu,MALAYALAM
ikka,NAME
oru,MALAYALAM
rakshayum,MALAYALAM
illa,MALAYALAM
.,SYM
Yanthiranil,MALAYALAM
Rejini,NAME
Annan,MALAYALAM
robot,ENGLISH
aayi,MALAYALAM
abhinayichu,MALAYALAM
ennal,MALAYALAM
robotinte,MIXED
koode,MALAYALAM
abhinayicha,MALAYALAM
asaadyapradhibha,OTHER
nammude,MALAYALAM
swantham,MALAYALAM
dhamu,NAME
Aliyan,MALAYALAM
.,SYM
Muvattupuzha,PLACE
KL,OTHER
17,NUMBER
machan,MALAYALAM
maru,MALAYALAM
Like,ENGLISH
.,SYM
Oru,MALAYALAM
2530,NUMBER
Million,ENGLISH
Views,ENGLISH
engillum,MALAYALAM
ee,MALAYALAM
trailerinu,MIXED
kittanam,MALAYALAM
.,SYM
Lallettaaa,NAME
polichhuu,MALAYALAM
uff,OTHER
ejjaadi,MALAYALAM
look,ENGLISH
trailer,ENGLISH
polichuu,MALAYALAM
.,SYM
Best,ENGLISH
wishes,ENGLISH
mammookkateam,MIXED
Van,MALAYALAM
vijayam,MALAYALAM
aakkatte,MALAYALAM
enn,MALAYALAM
prathikkunnu,MALAYALAM
.,SYM
All,ENGLISH
best,ENGLISH
laletta,NAME
ithrem,MALAYALAM
naalum,MALAYALAM
kaliyiakiya,MALAYALAM
naavu,MALAYALAM
kondu,MALAYALAM
parayuva,MALAYALAM
BEST,ENGLISH
.,SYM
D0P,OTHER
POLIYANE,MALAYALAM
CASTINGUM,MIXED
POLIYANE,MALAYALAM
LOCATIONSUM,MIXED
POLIYANE,MALAYALAM
.,SYM
Classinu,MIXED
class,ENGLISH
maassinu,MIXED
mass,ENGLISH
ijjaathi,MALAYALAM
item,ENGLISH
raaju,NAME
ettan,NAME
mammookka,NAME
.,SYM
Jayettanu,NAME
eduthal,MALAYALAM
pongayha,MALAYALAM
role,ENGLISH
aannext,OTHER
idi,MALAYALAM
.,SYM
Mohal,NAME
lal,NAME
aa,MALAYALAM
filmil,MIXED
thovinone,MIXED
kaanunne,MALAYALAM
polum,MALAYALAM
illaaaa,MALAYALAM
filmil,MIXED
mohanlalinde,MIXED
aniyanaanhyendh,MALAYALAM
aniyanprrrrrkaanunne,MALAYALAM
poolum,MALAYALAM
illaa,MALAYALAM
.,SYM
Mass,ENGLISH
pakka,MALAYALAM
mass,ENGLISH
lalettaaa,NAME
poli,MALAYALAM
.,SYM
Like,ENGLISH
get,ENGLISH
liked,ENGLISH
Malayalam,MALAYALAM
trailer,ENGLISH
Need,ENGLISH
30k,NUMBER
like,ENGLISH
.,SYM
Abraham,NAME
Qureshi,NAME
yanno,MALAYALAM
udheshichee,MALAYALAM
PWOLLICHU,MALAYALAM
PWOLLICHU,MALAYALAM
PWOLLICHU,MALAYALAM
.,SYM
Lalettan,NAME
polichu,MALAYALAM
Pani,MALAYALAM
ariyanunna,MALAYALAM
Mon,MALAYALAM
thanna,MALAYALAM
rajuvettan,NAME
.,SYM
enthokeyo,MALAYALAM
evdakayo,MALAYALAM
oru,MALAYALAM
thakarar,MALAYALAM
pole,MALAYALAM
ennalum,MALAYALAM
kolaam,MALAYALAM
.,SYM
MADHURA,OTHER
pazhaya,MALAYALAM
kochiyallennari,MALAYALAM
r,OTHER
yaampakshe,MALAYALAM
RAJA,NAME
pazhaya,MALAYALAM
RAJAr,NAME
tanneaa,MALAYALAM
.,SYM
Njan,MALAYALAM
oru,MALAYALAM
katta,MALAYALAM
eettan,NAME
fan,ENGLISH
aayirunnu,MALAYALAM
pazhassiraja,OTHER
kandadode,MALAYALAM
oru,MALAYALAM
ikkaa,NAME
fan,ENGLISH
aayi,MALAYALAM
Abraham,NAME
polich,MALAYALAM
Ikkaaa,NAME
polich,MALAYALAM
Ikka,NAME
bakthan,MALAYALAM
.,SYM
Pokkiri,OTHER
raja,NAME
yil,MALAYALAM
siddique,NAME
inte,MALAYALAM
kayi,MALAYALAM
vettiyirunnu,MALAYALAM
Ithil,MALAYALAM
angane,MALAYALAM
onnum,MALAYALAM
thonnunilelo,MALAYALAM
.,SYM
Illa,MALAYALAM
kaaryam,MALAYALAM
mugath,MALAYALAM
nokki,MALAYALAM
parayum,MALAYALAM
nammakaarum,MALAYALAM
bakshanam,MALAYALAM
kond,MALAYALAM
vannu,MALAYALAM
eetil,MALAYALAM
ethikanonnula,MALAYALAM
praayamaaya,MALAYALAM
veetil,MALAYALAM
irikanam,MALAYALAM
allathe,MALAYALAM
pattatha,MALAYALAM
valli,MALAYALAM
thoogaruth,MALAYALAM
.,SYM
Aaa,MALAYALAM
urumi,MALAYALAM
scene,ENGLISH
akum,MALAYALAM
ettavum,MALAYALAM
kooduthal,MALAYALAM
kayyadi,MALAYALAM
nedunnath,MALAYALAM
.,SYM
Malayala,MALAYALAM
cinemakke,MIXED
oru,MALAYALAM
pudiya,MALAYALAM
yuva,MALAYALAM
nadanekkoode,MALAYALAM
kittaan,MALAYALAM
pookunnu,MALAYALAM
Waiting,ENGLISH
.,SYM
trailar,ENGLISH
um,MALAYALAM
padavum,MALAYALAM
vere,MALAYALAM
annello,MALAYALAM
ethe,MALAYALAM
ennaaa,MALAYALAM
.,SYM
Mammukka,NAME
verum,MALAYALAM
vishayam,MALAYALAM
engneru,MALAYALAM
eth,MALAYALAM
enthonn,MALAYALAM
chyuvanentho,MALAYALAM
prayam,MALAYALAM
koodum,MALAYALAM
thorum,MALAYALAM
glamour,ENGLISH
koodunundallo,MALAYALAM
daivame,MALAYALAM
.,SYM
17,NUMBER
k,ENGLISH
views,ENGLISH
100k,NUMBER
like,ENGLISH
wow,ENGLISH
.,SYM
Ithaanu,MALAYALAM
njangalkk,MALAYALAM
vendathippo,MALAYALAM
oru,MALAYALAM
pakka,MALAYALAM
mass,ENGLISH
entertainer,ENGLISH
anivaryam,MALAYALAM
Realistic,ENGLISH
oke,MALAYALAM
kandu,MALAYALAM
kandu,MALAYALAM
maduthumarana,MALAYALAM
waiting,ENGLISH
kalkki,MALAYALAM
.,SYM
Triler,ENGLISH
kollam,MALAYALAM
anu,NAME
sithara,NAME
kolamakum,MALAYALAM
seriel,ENGLISH
dialogu,ENGLISH
pole,MALAYALAM
parayunnund,MALAYALAM
anu,NAME
sithara,NAME
.,SYM
Ini,MALAYALAM
yandokkee,MALAYALAM
kananam,MALAYALAM
sho,MALAYALAM
yanikku,MALAYALAM
vayyyaaa,MALAYALAM
.,SYM
Fight,ENGLISH
scene,ENGLISH
marana,MALAYALAM
maasss,ENGLISH
repeat,ENGLISH
adich,MALAYALAM
kanuva,MALAYALAM
.,SYM
Mudinja,OTHER
enga,OTHER
thalapathi,OTHER
yoda,OTHER
ethavathu,OTHER
oru,OTHER
trailer,ENGLISH
record,ENGLISH
muriyadinga,OTHER
parppom,OTHER
Mersal,OTHER
Sarkar,MALAYALAM
Bigil,OTHER
smiling,OTHER
face,OTHER
open,OTHER
hands,OTHER
.,SYM
Thakarthutto,MALAYALAM
Onnalla,MALAYALAM
orupaadu,MALAYALAM
kaaranangalaa,MALAYALAM
ith,MALAYALAM
thakarkkum,MALAYALAM
.,SYM
ikkante,MIXED
eazhrikath,MALAYALAM
varilla,MALAYALAM
ikkante,MIXED
varunnu,MALAYALAM
kunjali,NAME
marakkar,OTHER
WAITING,ENGLISH
IKKA,NAME
POLIKKUM,MALAYALAM
.,SYM
Man,ENGLISH
oh,ENGLISH
man,ENGLISH
Goosebumps,ENGLISH
lal,NAME
sir,ENGLISH
.,SYM
Mammookka,NAME
luv,ENGLISH
.,SYM
Lalettaaa,NAME
sahikkunnillaa,MALAYALAM
waiting,ENGLISH
Stephen,NAME
.,SYM
Pinnne,MALAYALAM
Bgm,ENGLISH
adipoli,MALAYALAM
ikkayude,NAME
nadatham,MALAYALAM
koodi,MALAYALAM
aavumbo,MALAYALAM
parayandallo,MALAYALAM
.,SYM
FURA,OTHER
u,ENGLISH
Rockit,ENGLISH
Man,ENGLISH
KASARAGOD,PLACE
.,SYM
Oru,MALAYALAM
rekshayum,MALAYALAM
illaa,MALAYALAM
padam,MALAYALAM
polichuuuu,MALAYALAM
mass,ENGLISH
marana,MALAYALAM
mass,ENGLISH
parayan,MALAYALAM
vakkukal,MALAYALAM
illaaaaaaaaa,MALAYALAM
.,SYM
innale,MALAYALAM
7,NUMBER
Mani,MALAYALAM
muthal,MALAYALAM
Kath,MALAYALAM
Kath,MALAYALAM
ninnu,MALAYALAM
trailer,ENGLISH
nu,MALAYALAM
vendithakarppan,MALAYALAM
trailer,ENGLISH
love,ENGLISH
mammukkaaaaaa,NAME
.,SYM
Trending,ENGLISH
1,NUMBER
5,NUMBER
hours,ENGLISH
.,SYM
Njagade,MALAYALAM
lalettanum,MIXED
manju,NAME
chechiyum,MIXED
kolamass,MALAYALAM
jodi,MALAYALAM
annu,MALAYALAM
.,SYM
enthu,MALAYALAM
oola,MALAYALAM
trailer,ENGLISH
aanu,MALAYALAM
ithu,MALAYALAM
poor,ENGLISH
dialogue,ENGLISH
delivery,ENGLISH
.,SYM
Oru,MALAYALAM
pandi,MALAYALAM
comedy,ENGLISH
pandum,MALAYALAM
pole,MALAYALAM
unnd,MALAYALAM
.,SYM
Kalki,MALAYALAM
Kalakki,MALAYALAM
Achayane,MALAYALAM
innu,MALAYALAM
Mannarkadinnu,PLACE
kande,MALAYALAM
olluappo,MALAYALAM
ithreyum,MALAYALAM
pradheeshichilla,MALAYALAM
.,SYM
Yessss,ENGLISH
Lion,ENGLISH
returnzzzzzkattaa,MIXED
waitingggg,ENGLISH
ikkkaaaaa,NAME
.,SYM
New,ENGLISH
gen,ENGLISH
govt,ENGLISH
piller,MALAYALAM
powliennulavar,MALAYALAM
like,ENGLISH
.,SYM
Hollywood,ENGLISH
level,ENGLISH
mass,ENGLISH
ithanu,MALAYALAM
makkale,MALAYALAM
trailer,ENGLISH
.,SYM
Mass,ENGLISH
entertainment,ENGLISH
oru,MALAYALAM
rekshayum,MALAYALAM
illa,MALAYALAM
pwoli,MALAYALAM
.,SYM
ikkaaaaa,NAME
jeevannn,MALAYALAM
.,SYM
Lucifer,OTHER
polichadakki,MALAYALAM
kazhinchu,MALAYALAM
enne,MALAYALAM
thonunnavar,MALAYALAM
like,ENGLISH
adikk,MALAYALAM
makkale,MALAYALAM
.,SYM
Mohanlal,NAME
sir,ENGLISH
getup,ENGLISH
Viswasam,MALAYALAM
Ajith,NAME
sir,ENGLISH
getup,ENGLISH
.,SYM
17,NUMBER
k,NUMBER
views,ENGLISH
118,NUMBER
k,NUMBER
like,ENGLISH
.,SYM
Pazhashirajayude,MIXED
aduttonnum,MALAYALAM
itu,MALAYALAM
varillaitu,MALAYALAM
bahubalida,OTHER
copiyadi,MIXED
.,SYM
Thelunku,OTHER
nadan,MALAYALAM
bhaala,NAME
krishnayeyum,NAME
Thal,OTHER
nadan,MALAYALAM
vijaya,NAME
kaandhineyum,NAME
naanipichumammuunny,MALAYALAM
.,SYM
Swondham,MALAYALAM
appane,MALAYALAM
kandal,MALAYALAM
adikunnavanmara,MALAYALAM
ithinoke,MALAYALAM
dislike,ENGLISH
adikunne,MALAYALAM
Adichondu,MALAYALAM
avide,MALAYALAM
irikathe,MALAYALAM
ullu,MALAYALAM
Ivide,MALAYALAM
ettanm,MIXED
pillerum,MALAYALAM
stronga,MIXED
dbl,ENGLISH
strong,ENGLISH
.,SYM
Repeat,ENGLISH
adichu,MALAYALAM
kanunnavar,MALAYALAM
ivide,MALAYALAM
like,ENGLISH
adiche,MALAYALAM
.,SYM
Njn,MALAYALAM
epo,MALAYALAM
100,NUMBER
vattam,MALAYALAM
kandu,MALAYALAM
ningalo,MALAYALAM
.,SYM
Look,ENGLISH
like,ENGLISH
Hollywood,ENGLISH
movie,ENGLISH
.,SYM
Njanum,MALAYALAM
oru,MALAYALAM
ikka,NAME
fan,ENGLISH
ann,MALAYALAM
Pashe,MALAYALAM
sambavam,MALAYALAM
polichu,MALAYALAM
.,SYM
Look,ENGLISH
kandappol,MALAYALAM
surajettan,NAME
serios,ENGLISH
anenna,MALAYALAM
thoniyath,MALAYALAM
angeru,MALAYALAM
polya,MALAYALAM
pand,MALAYALAM
behalam,MALAYALAM
vechu,MALAYALAM
comedy,ENGLISH
kanikkum,MALAYALAM
ippo,MALAYALAM
silentay,MIXED
kanikkum,MALAYALAM
.,SYM
Wow,ENGLISH
Trending,ENGLISH
1,NUMBER
Poduda,OTHER
visilaadra,OTHER
melathai,OTHER
.,SYM
Trail,ENGLISH
luciferinte,OTHER
athra,MALAYALAM
illelum,MALAYALAM
Padam,MALAYALAM
heavy,ENGLISH
aaayirikum,MALAYALAM
.,SYM
17,NUMBER
M,ENGLISH
views,ENGLISH
167k,NUMBER
like,ENGLISH
17,NUMBER
k,NUMBER
comment,ENGLISH
alarm,ENGLISH
clock,ENGLISH
55AM,NUMBER
.,SYM
E,ENGLISH
polippan,MALAYALAM
trailerinokke,MIXED
dislike,ENGLISH
adichathu,MALAYALAM
ethu,MALAYALAM
keedangallannavo,MALAYALAM
kuru,MALAYALAM
pottal,MALAYALAM
ippazhe,MALAYALAM
thundangi,MALAYALAM
.,SYM
50,NUMBER
il,MALAYALAM
Kooduthal,MALAYALAM
Kandavarkku,MALAYALAM
Like,ENGLISH
adikkam,MALAYALAM
.,SYM
Water,ENGLISH
mark,ENGLISH
onnum,MALAYALAM
ilaatha,MALAYALAM
print,ENGLISH
illee,MALAYALAM
.,SYM
192K,NUMBER
Views,ENGLISH
.,SYM
Ufff,OTHER
ejjathi,MALAYALAM
nte,MALAYALAM
ponn,MALAYALAM
ikka,NAME
MAMMOOKKA,NAME
UYIR,MALAYALAM
.,SYM
MEGASTAR,ENGLISH
fans,ENGLISH
oru,MALAYALAM
like,ENGLISH
adi,MALAYALAM
.,SYM
Enter,ENGLISH
perilum,MALAYALAM
oru,MALAYALAM
filmathum,MIXED
njn,MALAYALAM
Canadel,MIXED
.,SYM
Model,ENGLISH
School,ENGLISH
starstruck,OTHER
starstruck,OTHER
starstruck,OTHER
Romanjam,MALAYALAM
Trivandrum,PLACE
.,SYM
Raja,NAME
varunnu,MALAYALAM
Maniyayi,MIXED
Rajamani,NAME
.,SYM
Oru,MALAYALAM
pucca,MALAYALAM
classical,ENGLISH
ikka,NAME
padamvadakka,MALAYALAM
veergatha,MALAYALAM
orma,MALAYALAM
vannu,MALAYALAM
.,SYM
Viswasichu,MALAYALAM
koode,MALAYALAM
nilkkunnavare,MALAYALAM
jeevan,MALAYALAM
koduthum,MALAYALAM
samrakshikkum,MALAYALAM
ikkayude,MIXED
voice,ENGLISH
dialogue,ENGLISH
uff,OTHER
orujathi,MALAYALAM
odukkathe,MALAYALAM
feel,ENGLISH
romanjam,MALAYALAM
peak,ENGLISH
.,SYM
Coppy,ENGLISH
ful,ENGLISH
Best,ENGLISH
actor,ENGLISH
polinhju,MALAYALAM
kuthupala,MALAYALAM
Edukkum,MALAYALAM
.,SYM
Fight,ENGLISH
scenes,ENGLISH
muzhuvan,MALAYALAM
hvy,ENGLISH
aayittind,MALAYALAM
.,SYM
Mammootty,NAME
apol,MALAYALAM
guest,ENGLISH
role,ENGLISH
ann,MALAYALAM
alle,MALAYALAM
.,SYM
I,ENGLISH
like,ENGLISH
Mammuka,NAME
Lalettan,NAME
evenly,ENGLISH
smiling,OTHER
face,OTHER
open,OTHER
hands,OTHER
.,SYM
Ichyaaaa,MALAYALAM
polich,MALAYALAM
nanum,MALAYALAM
indu,MALAYALAM
ee,MALAYALAM
moviel,MIXED
kalki,MALAYALAM
starstruck,OTHER
.,SYM
Lucifer,OTHER
100,NUMBER
cr,ENGLISH
collection,ENGLISH
adikkumegil,MALAYALAM
adi,MALAYALAM
like,ENGLISH
.,SYM
First,ENGLISH
one,ENGLISH
minute,ENGLISH
felt,ENGLISH
like,ENGLISH
Tamil,OTHER
Nadu,MALAYALAM
politics,ENGLISH
.,SYM
Trailer,ENGLISH
mass,ENGLISH
marana,MALAYALAM
mass,ENGLISH
Ini,MALAYALAM
screen,ENGLISH
il,MALAYALAM
Padam,MALAYALAM
kanan,MALAYALAM
njnm,MALAYALAM
undkum,MALAYALAM
.,SYM
Ikka,NAME
fans,ENGLISH
like,ENGLISH
butten,ENGLISH
adich,MALAYALAM
pottik,MALAYALAM
.,SYM
Poooi,MALAYALAM
mekkele,MALAYALAM
ayidiya,MALAYALAM
kollam,MALAYALAM
ketto,MALAYALAM
Thaneermethan,MALAYALAM
theernu,MALAYALAM
mekkele,MALAYALAM
.,SYM
Doll,OTHER
inte,MALAYALAM
bgm,ENGLISH
ishtappettavar,MALAYALAM
like,ENGLISH
adikk,MALAYALAM
.,SYM
Trailer,ENGLISH
ennokke,MALAYALAM
paranjal,MALAYALAM
ithanu,MALAYALAM
ejjatji,MALAYALAM
item,ENGLISH
.,SYM
Galidh,NAME
rahman,NAME
anuraga,MALAYALAM
karikkin,MALAYALAM
vellam,MALAYALAM
.,SYM
1989,NUMBER
il,MALAYALAM
vadakkan,MALAYALAM
veeragadha,MALAYALAM
theateril,MIXED
kanda,MALAYALAM
nhan,MALAYALAM
veendum,MALAYALAM
oru,MALAYALAM
epic,ENGLISH
cinema,ENGLISH
kaanan,MALAYALAM
thayyaredukkunnu,MALAYALAM
MT,NAME
yude,MALAYALAM
dialogukalkk,MIXED
pakaram,MALAYALAM
vekkan,MALAYALAM
onnumilla,MALAYALAM
.,SYM
Dado,OTHER
Girija,NAME
.,SYM
Parayan,MALAYALAM
thudangiya,MALAYALAM
pande,MALAYALAM
30,NUMBER
varshathe,MALAYALAM
karyam,MALAYALAM
parayandi,MALAYALAM
varum,MALAYALAM
.,SYM
Siddiqu,NAME
imitating,ENGLISH
ummer,NAME
sir,ENGLISH
111,NUMBER
.,SYM
IKKADE,MIXED
Aniyanmar,MALAYALAM
pani,MALAYALAM
tudangi,MALAYALAM
makkale,MALAYALAM
neerali,MALAYALAM
24,NUMBER
Dayz,ENGLISH
23K,NUMBER
like,ENGLISH
Abtsntikl,OTHER
14,NUMBER
Hours,ENGLISH
43K,NUMBER
lyk,ENGLISH
.,SYM
Tamil,OTHER
fans,ENGLISH
like,ENGLISH
.,SYM
Itu,MALAYALAM
pwolikumlalettairu,MIXED
rakshayum,MALAYALAM
illa,MALAYALAM
trailelpakka,MIXED
professionalismente,MIXED
Oru,MALAYALAM
prarthanaippravisham,MALAYALAM
manju,NAME
chechide,MALAYALAM
mass,ENGLISH
dialogue,ENGLISH
onnum,MALAYALAM
ondkallekanji,MALAYALAM
edukutee,MALAYALAM
pole,MALAYALAM
.,SYM
Tralier,ENGLISH
20yil,NUMBER
kudthall,MALAYALAM
kandavarr,MALAYALAM
hit,ENGLISH
like,ENGLISH
.,SYM
Ente,MALAYALAM
kuttikkalathu,MALAYALAM
ente,MALAYALAM
nattil,MALAYALAM
undayirunnu,MALAYALAM
odiyannnn,OTHER
.,SYM
Appo,MALAYALAM
21,NUMBER
kanum,MALAYALAM
Uff,OTHER
poli,MALAYALAM
item,ENGLISH
.,SYM
Unda,MALAYALAM
enna,MALAYALAM
perittappo,MALAYALAM
parihasicha,MALAYALAM
priyadarshanu,NAME
kod,ENGLISH
urundaa,MALAYALAM
.,SYM
God,ENGLISH
marichu,MALAYALAM
ene,MALAYALAM
paranjit,MALAYALAM
ole,MALAYALAM
part,ENGLISH
karinje,MALAYALAM
oru,MALAYALAM
kgf,OTHER
feel,ENGLISH
thonni,MALAYALAM
.,SYM
Thoopil,PLACE
Joppan,NAME
poley,MALAYALAM
ulla,MALAYALAM
oru,MALAYALAM
Item,ENGLISH
aavand,MALAYALAM
irunnal,MALAYALAM
mathi,MALAYALAM
aarunnu,MALAYALAM
pleading,OTHER
face,OTHER
pleading,OTHER
face,OTHER
pleading,OTHER
face,OTHER
.,SYM
oru,MALAYALAM
charithra,MALAYALAM
cinimakku,MIXED
venda,MALAYALAM
3,NUMBER
kariyangal,MALAYALAM
illa,MALAYALAM
.,SYM
Pazhassi,OTHER
raja,NAME
poloru,MALAYALAM
padam,MALAYALAM
pratheekshikkunnu,MALAYALAM
From,ENGLISH
unniikka,NAME
combo,ENGLISH
.,SYM
No,ENGLISH
doubt,ENGLISH
gon,ENGLISH
na,ENGLISH
disaster,ENGLISH
.,SYM
Maoist,ENGLISH
alla,MALAYALAM
Maoistnte,MIXED
apanae,MALAYALAM
varee,MALAYALAM
nammal,MALAYALAM
putikum,MALAYALAM
best,ENGLISH
mammoka,NAME
unda,MALAYALAM
movie,ENGLISH
team,ENGLISH
.,SYM
id,MALAYALAM
thakarkum,MALAYALAM
kure,MALAYALAM
idavelak,MALAYALAM
shesham,MALAYALAM
mammooka,NAME
vs,ENGLISH
lalettan,NAME
mammoka,NAME
fan,ENGLISH
.,SYM
April,ENGLISH
12,NUMBER
Again,ENGLISH
L,OTHER
.,SYM
Vishak,NAME
sir,ENGLISH
18:00:00,NUMBER
n,MALAYALAM
trailer,ENGLISH
idu,MALAYALAM
.,SYM
Pooram,MALAYALAM
kaanathe,MALAYALAM
dislike,ENGLISH
adichavarkk,MALAYALAM
naduviral,MALAYALAM
pranaamam,MALAYALAM
.,SYM
Mammookka,NAME
fight,ENGLISH
ohh,MALAYALAM
